bibid|container_id|href|title|text
4079642|aspace_010579f2781cc577f357d8adfb880e85|https://dx.doi.org/10.7916/d8-54bn-wv08|ABMAC 25th Anniversary (2 reels)|
4079642|aspace_9cba7858f7bf49503c6906286808e427|https://wayback.archive-it.org/2766/*/http:/www.abmac.org/||Link to Archived Web Site
11228659||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
3460625||https://library.columbia.edu/locations/avery.html|https://library.columbia.edu/locations/avery.html|
4079124||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4492414||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
4078212||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
12952539||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4078574||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4078574||http://www.columbia.edu/cu/libraries/inside/projects/findingaids/scans/pdfs/45_U-V_17.pdf||Mark van Doren Papers, 1917-1976
4077647||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4078560||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4077653||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4492428||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
3460619||https://library.columbia.edu/locations/avery.html|https://library.columbia.edu/locations/avery.html|
4078206||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4079118||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4078399||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4079087||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
9349666||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4077914||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4077900||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
11161356||https://library.columbia.edu/locations/avery.html|https://library.columbia.edu/locations/avery.html|
4079093||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
8516204||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
11077520||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
12304998||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
13477186||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
13477186||https://findingaids.library.columbia.edu/ead/nnc-ua/ldpd_6256279||Lecture Notes Collection (UA#0034)
12444665||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
6892009||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4077928||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4079905||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4079905|aspace_516a2832d0ba3b00e4d37b9ec7430cac|https://wayback.archive-it.org/2766/*/http:/www.iirr.org/||Link to Archived Web Site
12444103||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
8527797||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
4079911||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4492574||https://library.columbia.edu/locations/burke.html|https://library.columbia.edu/locations/burke.html|
4079044||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
11018656||https://library.columbia.edu/locations/eastasian.html|https://library.columbia.edu/locations/eastasian.html|
11018656||https://clio.columbia.edu/catalog?datasource=catalog&q=Wango+Weng+East+Asian+film+collection||available via CLIO
11018656||https://dlc.library.columbia.edu/catalog?f%5Blib_collection_sim%5D%5B%5D=Weng+Wan-go+film+collection&f%5Blib_repo_short_ssim%5D%5B%5D=East+Asian+Library||Link to list of digitized items page
11018656||https://www.mfa.org/news/wan-go-hc-weng-collection-english||Link to acquisition publicity page
12980251||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
4079722||http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|http://www.columbia.edu/cu/lweb/indiv/rbml/index.html|
